ImageIdx,Precision,Recall,F1,Dice,IoU
85,0.9638192728556301,0.99104712358599,0.977243580184318,0.9772435801551719,0.9554998249763501
86,0.9539656231959627,0.989798087141339,0.9715515769909154,0.9715515769817025,0.9446770059021395
87,0.9607822465868958,0.978946237714163,0.969779196594839,0.9697791965690402,0.9413314052088348
88,0.9878841476895865,0.9679809358752166,0.9778312725681146,0.9778312725467155,0.9566241328698885
89,0.9936983276331026,0.9533393618395556,0.9731005564492734,0.9731005564364422,0.9476103649054262
90,0.9994850910452652,0.8701251069725743,0.9303298331227398,0.930329833102472,0.8697352341804588
91,0.9972660618864173,0.966091492776886,0.9814312794276513,0.981431279407647,0.9635395821274497
92,0.9548285463071512,0.9941259488118397,0.9740810644142545,0.9740810643960518,0.9494717668142268
93,0.9907159585145534,0.9502607300441236,0.9700667458335039,0.9700667458136426,0.9418734096317639
94,0.9947542479188048,0.9569939659901262,0.9755088347125923,0.9755088346580458,0.9521886255919453
95,0.9851830498702796,0.9330566779512941,0.9584116211896015,0.9584116211627244,0.9201443109730146
96,0.9983018066889947,0.9454943483894027,0.9711807627001974,0.9711807626779133,0.9439760916658202
97,0.956141760758629,0.9883904465212876,0.9719986928638537,0.9719986928539276,0.9455228180131221
98,0.9996307822142518,0.9119430276200559,0.9537756976422335,0.9537756976182337,0.9116359612818492
99,0.998244531954263,0.9198216315467342,0.9574298650770176,0.9574298650552335,0.9183361703584157
100,0.9805969043916167,0.9872502236802864,0.9839123165521085,0.9839123165338304,0.9683340646128297
101,0.9853926750991127,0.9675603030794541,0.9763950755848619,0.9763950755734466,0.9538788376975083
102,0.9580481747498836,0.9936628272864314,0.9755305544779229,0.9755305544709144,0.9522300140118902
103,0.9662691840565308,0.9899326961144732,0.9779578153373376,0.9779578153100166,0.9568663896262374
104,0.9981406021284172,0.9456167310070837,0.9711690211324532,0.9711690211137617,0.9439539059808457
105,0.9965641793674566,0.9120741785930256,0.9524491127623298,0.9524491127422812,0.9092151267568535
106,0.9997880778662469,0.942761711724571,0.9704378489568029,0.9704378489425444,0.9425733530955995
107,0.9679703671423903,0.9916848038395,0.9796840973619649,0.9796840973349592,0.9601772301853256
108,0.979017059585946,0.996008553100499,0.9874397159361916,0.9874397159187479,0.9751910394300153
109,0.959562444916792,0.9714480659213772,0.965468676647019,0.9654686766218384,0.9332425754584156
110,0.997896606525194,0.9369349600631967,0.9664554096876414,0.966455409665766,0.9350882571532089
111,0.9765140249217988,0.9799814738575545,0.9782446767523695,0.9782446767272431,0.957415786779416
112,0.9986487216907194,0.8905383910926881,0.9415002038320424,0.9415002038080539,0.8894665895970794
113,0.9859898537045776,0.937962962962963,0.9613769699758427,0.9613769699620187,0.9256264709698013
114,0.9972658440830061,0.9618418680129823,0.979233593391464,0.9792335933802292,0.959312127661924
115,0.9855885101569033,0.9755123898544374,0.9805245644940301,0.98052456447004,0.9617932225707116
116,0.9947330960854093,0.971365026410898,0.9829101905900556,0.9829101905762303,0.966394689504456
117,0.9731782081649715,0.9689591787188291,0.9710641108079456,0.9710641107910696,0.9437557004038862
118,0.9469817344276156,0.994534515225279,0.9701757792081722,0.9701757792009276,0.9420790068892907
119,0.9842330651440436,0.9941018415361426,0.9891428385119494,0.9891428384796993,0.9785189007238732
120,0.9984083142174992,0.8754207372136935,0.9328784200511777,0.9328784200307749,0.8742006886016478
121,0.9922945205479452,0.9608290155440414,0.9763083078867011,0.9763083078695675,0.9537132276982201
122,0.9933506217168695,0.9409800957420005,0.9664564127446224,0.9664564127133606,0.9350901351442733
123,0.9681879537411988,0.9727302715976982,0.9704537974914982,0.9704537974737548,0.9426034451805149
124,0.989005710626034,0.94715052389471,0.9676257114510992,0.9676257114258361,0.9372818774499376
125,0.9984877841311848,0.9362786369477556,0.9663830954994511,0.9663830954773512,0.9349528739796029
126,0.9497257769652651,0.9966206245203943,0.9726082636058585,0.972608263598855,0.9466771331116687
127,0.9506901217861976,0.9862982929020665,0.9681669101231982,0.9681669100965145,0.9382979859534004
128,0.9979826236651693,0.9619892138560464,0.9796554228001848,0.9796554227872514,0.9601221437010552
129,0.9102798982188295,1.0,0.9530330074326664,0.9530330074072773,0.9102798981725049
130,0.9824163357912649,0.9780245635499506,0.9802155304548777,0.9802155304317632,0.961198723536919
131,0.9876633178907918,0.9606115836371001,0.9739496445345585,0.9739496445095617,0.9492220720921896
132,0.9786324786324786,0.9963186077643909,0.987396351575456,0.9873963515481649,0.9751064526162733
133,0.9843303680731249,0.9724260259614609,0.9783419857235561,0.9783419856838764,0.9576022230283762
134,0.997481655160436,0.9126047749572955,0.9531574143224628,0.9531574143026894,0.9105069160591928
135,0.9906402256603128,0.9622633676519429,0.9762456302910332,0.9762456302704745,0.9535936149687911
136,0.9739576424813193,0.9710809381061541,0.9725171629765348,0.9725171629550668,0.9465045331093325
137,0.9673082798655668,0.992165465371357,0.9795792079207921,0.9795792078955348,0.9599757428259563
138,0.9838788206654043,0.9782690549190468,0.9810659186535764,0.9810659186271155,0.9628355126813046
139,0.9826530612244898,0.9919124098729638,0.9872610255728741,0.987261025554131,0.9748425314571519
140,0.9914000765438213,0.9480312587457751,0.9692307692307692,0.9692307692201032,0.9402985074426089
141,0.9888507718696398,0.9732891166716913,0.9810082348293779,0.9810082347995682,0.9627243990598959
142,0.9944585546063265,0.9834455988126498,0.9889214166810172,0.988921416624251,0.9780856136053042
143,0.9760067497495211,0.9941631454558476,0.9850012861108893,0.9850012861021528,0.9704458464971871
144,0.9993590330555809,0.9033272636980633,0.948919706125288,0.948919706104662,0.9028042021299196
145,0.9544914246901002,0.9984605364438391,0.9759810163213335,0.97598101629309,0.9530887921238292
146,0.9963055555555556,0.9833310486634681,0.9897757847533633,0.9897757847397065,0.9797585227005092
147,0.981556305556876,0.9703477443609022,0.9759198430890659,0.9759198430660038,0.9529721247483398
148,0.9556076959174097,0.9939476766887935,0.9744006890281832,0.974400689004871,0.9500793131963199
149,0.9515056933125253,0.9962478818687969,0.9733628972653363,0.9733628972365599,0.948108045790007

AVERAGES,0.9824311946125526,0.9633951963363911,0.9723282936412057,0.9723282936185412,0.9463746486128234
