ImageIdx,Precision,Recall,F1,Dice,IoU
124,0.9962741767574379,0.9293636595962177,0.9616564417177914,0.9616564416923615,0.9261447562305228
125,0.9953107237589996,0.9311383879115522,0.9621557270084022,0.9621557269863743,0.9270713844115824
126,0.9891543172362208,0.9367363201700017,0.962231974351395,0.9622319743441018,0.927212971064458
127,0.9688455874022884,0.9604672057502246,0.9646382042749986,0.9646382042477966,0.9316919053855708
128,0.9996622667529763,0.9209448247251607,0.9586904006801711,0.9586904006672332,0.9206583721897186
129,0.9623352165725048,0.9998881869514172,0.9807523579732398,0.9807523579463492,0.9622316672425765
130,0.9859339380123199,0.9565196931909087,0.971004108149422,0.97100410812623,0.9436423563927561
131,0.9945578964383857,0.9344876468205752,0.9635874814022083,0.9635874813770565,0.9297335414834165
132,0.990121887816995,0.9560464078536368,0.9727858338772383,0.9727858338496329,0.9470136471105026
133,0.9858144051338343,0.9413045230992502,0.9630454507960076,0.9630454507562878,0.928724842818493
134,0.998190536505926,0.876574107178326,0.9334376784618964,0.9334376784421532,0.875183437081062
135,0.9979467952151402,0.9281800066423115,0.9617998795491698,0.9617998795284823,0.9264108725894418
136,0.9791807794788421,0.955827896314583,0.9673634193677917,0.9673634193462118,0.9367898033727894
137,0.9806986258260778,0.9766008565757861,0.9786454516905684,0.9786454516649574,0.9581838679431083
138,0.993025958930647,0.9650368457855952,0.9788313601396694,0.9788313601129677,0.9585403643234204
139,0.9927885557515187,0.9663525731507268,0.9793922053819981,0.9793922053630646,0.9596166230647567
140,0.9918687950613871,0.9269983423392392,0.9583370426422149,0.9583370426315506,0.9200068370028202
141,0.9930890185138219,0.9444075972264094,0.9681367246654511,0.9681367246355306,0.9382412842375559
142,0.9992612656981039,0.9265897933554059,0.961554410283751,0.9615544102267902,0.9259555047431881
143,0.988653334790369,0.9719078994485426,0.9802091045342097,0.9802091045253598,0.9611863656314974
144,0.999529964747356,0.8800281410362523,0.9359801051959771,0.9359801051753784,0.8796641018913021
145,0.9838969404186796,0.976789626384037,0.9803304017114334,0.9803304016823053,0.9614196630945032
146,0.9996255436817697,0.9514461960246744,0.9749410046072592,0.9749410045935648,0.9511072133043437
147,0.9812057603124237,0.9445488721804511,0.9625284328983599,0.9625284328753135,0.927763674085956
148,0.9811768193271083,0.9693479109722765,0.9752264970905252,0.9752264970665809,0.9516507738295246
149,0.9737852429514097,0.9823892519970951,0.9780683256010122,0.978068325571547,0.9570780024198409

AVERAGES,0.9906989123448098,0.9375736683173342,0.9629771191914536,0.9629771191686056,0.9290005463967039
